6apnbOPL_zYt442255d10584|و تنها راه ارتباطی نوار غزه از طریق گذرگاه رفح در مرز مصر و 5 گذرگاه دیگه در مرز اسراییله|و تنها راه ارتباطی نوار غزه از طریق گذرگاه رفح در مرز مصر و 5 گذرگاه دیگه در مرز اسراییله
6apnbOPL_zYt452839d6459|و عجیب تر این که انرژی و برق نوار غزه هم از اسراییل تامین میشه|و عجیب تر این که انرژی و برق نوار غزه هم از اسراییل تامین میشه
6apnbOPL_zYt459298d4411|قسمت اصلی توان برقی غزه از اسراییل تامین میشه|قسمت اصلی توان برقی غزه از اسراییل تامین میشه
6apnbOPL_zYt463709d6369|و تنها نیروگاه تولید برق غزه در سال 2014 توسط اسراییل بمباران شد|و تنها نیروگاه تولید برق غزه در سال 2014 توسط اسراییل بمباران شد
6apnbOPL_zYt470078d2880|قبل از روی کار اومدن حماس در نوار غزه|قبل از روی کار اومدن حماس در نوار غزه
6apnbOPL_zYt477075d3520|و تقریبا صدهزار نفرشون هم در اسراییل کار میکردن|و تقریبا صدهزار نفرشون هم در اسراییل کار میکردن
6apnbOPL_zYt480595d5764|ولی بعد از کنترل حماس بر غزه اسراییل مجوز کار این افراد رو باطل کرد|ولی بعد از کنترل حماس بر غزه اسراییل مجوز کار این افراد رو باطل کرد
6apnbOPL_zYt486359d4175|نوار غزه  تقریبا در محاصره کامل اسرائیله|نوار غزه  تقریبا در محاصره کامل اسرائیله
6apnbOPL_zYt490534d7373|هرچند که برای ادامه جنگ با اسراییل کمک های مالی و نظامی به هر طریقی شده بهش میرسه|هرچند که برای ادامه جنگ با اسراییل کمک های مالی و نظامی به هر طریقی شده بهش میرسه
6apnbOPL_zYt497907d5988|ولی چیزی که مشخصه اینه که مردم عادی در اون منطقه اصلا شرایط خوبی ندارن|ولی چیزی که مشخصه اینه که مردم عادی در اون منطقه اصلا شرایط خوبی ندارن
6apnbOPL_zYt503895d3765|و مثل همیشه در جنگ بین حماس و اسراییل|و مثل همیشه در جنگ بین حماس و اسراییل
6apnbOPL_zYt507660d5447|این مردم عادی هستن که از دو طرف جان و مالشون رو از دست میدن|این مردم عادی هستن که از دو طرف جان و مالشون رو از دست میدن
8VQMN3L2HqUt15360d7483|سلام ، سلام ودرود به شما همراهان عزیز به پادکست خودتون پادکست رخ خوش اومدید|سلام ، سلام ودرود به شما همراهان عزیز به پادکست خودتون پادکست رخ خوش اومدید
8VQMN3L2HqUt22843d10200|ما اینجا در کنار شما هر بار داستان زندگی کسانی رو روایت می کنیم که قسمتی از تاریخ ایران یا جهان را رقم زدن|ما اینجا در کنار شما هر بار داستان زندگی کسانی رو روایت می کنیم که قسمتی از تاریخ ایران یا جهان را رقم زدن
8VQMN3L2HqUt33043d9014|و اینبار هم با توجه به پیشنهادات بسیار زیادی که داشتیم رفتیم سراغ امیرکبیر|و اینبار هم با توجه به پیشنهادات بسیار زیادی که داشتیم رفتیم سراغ امیرکبیر
8VQMN3L2HqUt42057d10038|کسی که هرچی در تاریخ کنکاش کنی نمیتونی مورخی رو پیدا کنی که از امیر تاریخ ایران تجلیل نکرده باشه|کسی که هرچی در تاریخ کنکاش کنی نمیتونی مورخی رو پیدا کنی که از امیر تاریخ ایران تجلیل نکرده باشه
8VQMN3L2HqUt52095d6980|اپیزود شماره 31به نام امیر ، داستان زندگی امیرکبیر|اپیزود شماره 31به نام امیر ، داستان زندگی امیرکبیر
8VQMN3L2HqUt68320d2901|قبل از این که وارد داستان بشیم دوتا نکته رو بگم|قبل از این که وارد داستان بشیم دوتا نکته رو بگم
8VQMN3L2HqUt71221d6115|اول این که تمام تاریخ هایی که تو این اپیزود می شنوید تاریخ های شمسیه|اول این که تمام تاریخ هایی که تو این اپیزود می شنوید تاریخ های شمسیه
8VQMN3L2HqUt77336d5107|و من تاریخ های قمری که تو منابع بوده رو هم به شمسی تبدیل کردم|و من تاریخ های قمری که تو منابع بوده رو هم به شمسی تبدیل کردم
8VQMN3L2HqUt82443d4309|تا اینطوری درک زمان اتفاقات راحت تر باشه|تا اینطوری درک زمان اتفاقات راحت تر باشه
8VQMN3L2HqUt86752d7924|نکته دوم هم این که ببینید ما تو تاریخ قاجار و تو دوران امیرکبیر کلی اسامی شبیه به هم داریم|نکته دوم هم این که ببینید ما تو تاریخ قاجار و تو دوران امیرکبیر کلی اسامی شبیه به هم داریم
8VQMN3L2HqUt94676d8049|که اگه من بخوام تو این اپیزود نصفشونم بگم انقدر اسامی زیادن و شبیه به همم هستن که با هم قر و قاطی میشن|که اگه من بخوام تو این اپیزود نصفشونم بگم انقدر اسامی زیادن و شبیه به همم هستن که با هم قر و قاطی میشن
8VQMN3L2HqUt102725d9329|و اصل داستان از دست آدم در میره پس برای همین تا اونجایی که میشه سعی کردم شما رو اسیر و گرفتار اسامی نکنم|و اصل داستان از دست آدم در میره پس برای همین تا اونجایی که میشه سعی کردم شما رو اسیر و گرفتار اسامی نکنم
8VQMN3L2HqUt112054d9697|و بیشتر توجه شما رو به روایت تاریخ معطوف کنم . به سبک پادکست رخ ساده و داستانی|و بیشتر توجه شما رو به روایت تاریخ معطوف کنم . به سبک پادکست رخ ساده و داستانی
8VQMN3L2HqUt121751d4609|خوب حالا اول بیایید ببینیم می خواهیم راجع به چه دورانی صحبت کنیم|خوب حالا اول بیایید ببینیم می خواهیم راجع به چه دورانی صحبت کنیم
8VQMN3L2HqUt126360d5534|قراره با هم بریم به حوالی سال 1176 هجری شمسی|قراره با هم بریم به حوالی سال 1176 هجری شمسی
8VQMN3L2HqUt131894d7089|یعنی حدود 225 سال پیش و آغاز سلطنت فتحعلی شاه قاجار|یعنی حدود 225 سال پیش و آغاز سلطنت فتحعلی شاه قاجار
8VQMN3L2HqUt138983d4316|فتحعلی شاه قاجار الا ماشاالله بچه داشت|فتحعلی شاه قاجار الا ماشاالله بچه داشت
8VQMN3L2HqUt143299d9030|اگه تو اپیزود قبلی یعنی داستان زندگی بن لادن از این که پدر بن لادن 54 تا بچه داشت تعجب کردید|اگه تو اپیزود قبلی یعنی داستان زندگی بن لادن از این که پدر بن لادن 54 تا بچه داشت تعجب کردید
8VQMN3L2HqUt152329d7046|باید بهتون بگم که فتحعلی شاه قاجار 260 تا بچه داشت|باید بهتون بگم که فتحعلی شاه قاجار 260 تا بچه داشت
8VQMN3L2HqUt159375d10089|اونم از حدود  170 تا زن ، تازه بعضی منابع تعداد زن های حرمسراش رو تا 700 800 تا هم گفتن|اونم از حدود  170 تا زن ، تازه بعضی منابع تعداد زن های حرمسراش رو تا 700 800 تا هم گفتن
8VQMN3L2HqUt169464d3215|البته که مسائل دینی رو ایشون رعایت می کرد|البته که مسائل دینی رو ایشون رعایت می کرد
8VQMN3L2HqUt172679d6450|و چهارتا زن عقدی داشت و الباقی زن های صیغه ایش بودن|و چهارتا زن عقدی داشت و الباقی زن های صیغه ایش بودن
8VQMN3L2HqUt179129d8004|ولی در هر صورت استاد واقعا زن و بچه دوست داشت وشواهد و قرائن نشون میده که خیلی هم دوست داشته|ولی در هر صورت استاد واقعا زن و بچه دوست داشت وشواهد و قرائن نشون میده که خیلی هم دوست داشته
8VQMN3L2HqUt187133d5871|از این حدود 260  تا بچه گویا حدود 140 پنجاه تاشون پسر بودن|از این حدود 260  تا بچه گویا حدود 140 پنجاه تاشون پسر بودن
8VQMN3L2HqUt193004d5807|یعنی پسرها می تونستن قشنگ یک لیگ فوتبال 13 14 تیمی بین خودشون راه بندازن|یعنی پسرها می تونستن قشنگ یک لیگ فوتبال 13 14 تیمی بین خودشون راه بندازن
